Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
08/01/2022,Ananindeua - PA,Parcialmente nublado a encoberto com chuva a qualquer hora do dia,Declinio,23,30,65,100,E - NE,Fracos/Moderados
09/01/2022,Ananindeua - PA,Parcialmente nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Elevacao,23,32,60,100,E - NE,Fracos/Moderados
10/01/2022,Ananindeua - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Declinio,23,30,70,100,E - NE,Fracos/Moderados
11/01/2022,Ananindeua - PA,Nublado a encoberto com chuva a qualquer hora do dia,Estavel,23,29,75,100,E - NE,Fracos/Moderados
12/01/2022,Ananindeua - PA,Parcialmente nublado a encoberto com chuva e trovoadas a tarde e a noite,Elevacao,23,32,65,100,NE - N,Fracos/Moderados
13/01/2022,Ananindeua - PA,Nublado a encoberto com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,65,100,E - N,Fracos/Moderados
14/01/2022,Ananindeua - PA,Poucas nuvens a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,60,100,E - NE,Fracos/Moderados
15/01/2022,Ananindeua - PA,Nublado a encoberto com chuva em areas isoladas a qualquer hora do dia,Estavel,23,31,65,100,E - NE,Fracos
16/01/2022,Ananindeua - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,22,30,75,100,E - NE,Fracos/Moderados
17/01/2022,Ananindeua - PA,Nublado a encoberto com chuva em areas isoladas a qualquer hora do dia,Elevacao,23,32,60,100,E - NE,Fracos/Moderados
18/01/2022,Ananindeua - PA,Parcialmente nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,22,32,60,100,E - NE,Fracos/Moderados
19/01/2022,Ananindeua - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Elevacao,22,32,60,100,E - NE,Fracos/Moderados
20/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,60,100,E - NE,Fracos/Moderados
21/01/2022,Ananindeua - PA,Poucas nuvens a encoberto com chuva e trovoadas a tarde e a noite,Elevacao,23,33,55,100,E - NE,Fracos/Moderados
22/01/2022,Ananindeua - PA,Poucas nuvens a encoberto com chuva e trovoadas a tarde e a noite,Estavel,23,32,55,100,E - NE,Fracos/Moderados
23/01/2022,Ananindeua - PA,Poucas nuvens a encoberto com chuva e trovoadas a tarde e a noite,Estavel,23,31,65,100,E - NE,Fracos/Moderados
24/01/2022,Ananindeua - PA,Poucas nuvens a encoberto com chuva e trovoadas a tarde e a noite,Estavel,23,32,60,100,E - NE,Fracos/Moderados
25/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,33,60,100,E - NE,Fracos/Moderados
26/01/2022,Ananindeua - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,55,95,E - NE,Fracos/Moderados
27/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com chuva a qualquer hora do dia,Estavel,23,32,60,100,E - NE,Fracos/Moderados
28/01/2022,Ananindeua - PA,Encoberto a parciamente nublado com chuva a qualquer hora do dia,Declinio,23,30,70,100,E - NE,Fracos/Moderados
29/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com chuva a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
30/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com chuva a qualquer hora do dia,Elevacao,23,32,60,100,E - NE,Fracos/Moderados
31/01/2022,Ananindeua - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Estavel,23,32,60,100,E - NE,Fracos/Moderados
01/01/2022,Anapu - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Declinio,23,29,80,100,E - NE,Fracos/Moderados
02/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Elevacao,23,31,65,95,E - NE,Fracos/Moderados
03/01/2022,Anapu - PA,Parcialmente nublado a encoberto com chuva e trovoadas a tarde e a noite,Estavel,23,31,70,95,NE - N,Fracos/Moderados
04/01/2022,Anapu - PA,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,22,30,80,100,NE - N,Fracos/Moderados
05/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,65,100,NE - N,Fracos/Moderados
06/01/2022,Anapu - PA,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,70,100,NE - N,Fracos/Moderados
07/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,23,33,60,95,E - NE,Fracos/Moderados
08/01/2022,Anapu - PA,Nublado a encoberto com chuva a tarde e a noite,Declinio,23,31,65,100,NE - N,Fracos/Moderados
09/01/2022,Anapu - PA,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,28,80,100,NE - N,Fracos/Moderados
10/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,23,32,60,100,NE - N,Fracos/Moderados
11/01/2022,Anapu - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Declinio,23,30,70,100,N - NW,Fracos/Moderados
12/01/2022,Anapu - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,75,100,NE - NW,Fracos/Moderados
13/01/2022,Anapu - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,23,30,75,100,N - NE,Fracos/Moderados
14/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,22,33,55,95,E - NE,Fracos/Moderados
15/01/2022,Anapu - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,33,55,95,E - NE,Fracos/Moderados
16/01/2022,Anapu - PA,Poucas nuvens a encoberto com chuva e trovoadas a tarde e a noite,Declinio,23,31,60,95,E - NE,Fracos/Moderados
17/01/2022,Anapu - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,23,33,55,95,E - NE,Fracos/Moderados
18/01/2022,Anapu - PA,Nublado a encoberto com pancadas de chuva e trovoadas a tarde e a noite,Declinio,23,31,70,100,E - NE,Fracos/Moderados
19/01/2022,Anapu - PA,Encoberto a parciamente nublado com chuva a qualquer hora do dia,Estavel,22,30,70,100,E - NE,Fracos/Moderados
20/01/2022,Anapu - PA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,22,33,55,95,E - NE,Fracos/Moderados
21/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,60,95,E - NE,Fracos/Moderados
22/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,31,65,95,E - NE,Fracos/Moderados
23/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,60,95,SE - E,Fracos/Moderados
24/01/2022,Anapu - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,60,95,E - NE,Fracos/Moderados
25/01/2022,Anapu - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,31,65,100,E - NE,Fracos/Moderados
26/01/2022,Anapu - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,60,100,E - NE,Fracos/Moderados
27/01/2022,Anapu - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,31,60,100,E - NE,Fracos/Moderados
28/01/2022,Anapu - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Declinio,23,29,70,100,E - NE,Fracos/Moderados
29/01/2022,Anapu - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Elevacao,23,32,60,100,E - NE,Fracos/Moderados
30/01/2022,Anapu - PA,Poucas nuvens a nublado com chuva e trovoadas a tarde,Estavel,23,33,60,100,E - NE,Fracos/Moderados
31/01/2022,Anapu - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Declinio,23,30,60,100,E - NE,Fracos/Moderados
01/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,NE - SE,Fracos
02/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,29,70,100,NE - SE,Fracos
04/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,60,95,NE - E,Fracos
05/01/2022,Anori - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,24,31,65,95,NE - E,Fracos
06/01/2022,Anori - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,29,65,95,SE - NE,Fracos/Moderados
07/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,23,31,60,95,NE - SE,Fracos
08/01/2022,Anori - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,65,95,NE - SE,Fracos
09/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,31,55,95,NE - SE,Fracos
10/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,55,95,NE - SE,Fracos
11/01/2022,Anori - AM,Parcialmente nublado com possibilidade de chuva,Estavel,24,33,55,95,NE - E,Fracos
12/01/2022,Anori - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,65,95,SW - SE,Fracos/Moderados
13/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,SE - NE,Fracos
14/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,SE - NE,Fracos
15/01/2022,Anori - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,31,60,95,SE - NE,Fracos
16/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva,Declinio,23,30,65,95,NW - NE,Fracos
17/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Declinio,23,29,70,100,NW - NE,Fracos
18/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva,Declinio,23,30,65,95,NW - NE,Fracos
19/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,24,30,65,95,NE - SE,Fracos
20/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,24,30,65,95,NE - SE,Fracos
21/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,24,31,65,95,NE - SE,Fracos
22/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,24,31,65,95,NE - SE,Fracos
23/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,70,100,S - SE,Fracos
24/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,29,70,100,N - NE,Fracos
25/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,29,70,100,NW - NE,Fracos
26/01/2022,Anori - AM,Nublado com chuva,Estavel,24,28,75,100,NW - NE,Fracos
27/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,29,70,100,SE - NE,Fracos
28/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,SE - NE,Fracos
29/01/2022,Anori - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,29,70,100,NW - NE,Fracos/Moderados
30/01/2022,Anori - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,N - NE,Fracos
31/01/2022,Anori - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,31,60,95,NE - E,Fracos
01/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,60,100,NW - N,Fracos
02/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,28,65,100,NW - N,Fracos
03/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,60,100,NW - N,Fracos
05/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NW - W,Fracos
06/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,60,100,NW - N,Fracos
07/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,28,65,100,NW - N,Fracos
08/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,27,65,100,NW,Fracos
09/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,28,65,100,NW - N,Fracos/Moderados
10/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,60,100,NW - N,Fracos
11/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,23,29,60,100,NW - N,Fracos
12/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,23,27,65,100,NW - N,Fracos
13/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,28,65,100,NE - E,Fracos
14/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,30,60,100,E - SE,Fracos
15/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,E - SE,Fracos
16/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,E - NE,Fracos
17/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,E - NE,Fracos
18/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - SE,Fracos
19/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,55,100,NE - SE,Fracos
20/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - SE,Fracos
21/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - SE,Fracos
22/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,32,50,95,NE - SE,Fracos
23/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,33,50,95,NE - SE,Fracos
24/01/2022,Apiacas - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,32,50,95,NE - SE,Fracos
26/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,22,28,60,100,NE - E,Fracos
27/01/2022,Apiacas - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - NE,Fracos
28/01/2022,Apiacas - MT,Nublado a encoberto com chuva,Estavel,21,28,60,100,NW - NE,Fracos
01/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,29,65,95,NW - NE,Fracos
02/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Declinio,22,28,70,100,NE,Fracos
03/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,28,70,100,NE,Fracos
04/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Declinio,22,27,70,100,NE,Fracos
05/01/2022,Apui - AM,Nublado com chuva e trovoadas,Estavel,22,28,70,100,NE,Fracos
06/01/2022,Apui - AM,Nublado com chuva,Declinio,22,28,70,100,NE,Fracos
07/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Declinio,22,28,70,95,NW - NE,Fracos
08/01/2022,Apui - AM,Nublado a encoberto com chuva,Declinio,22,27,75,100,NW - NE,Fracos
09/01/2022,Apui - AM,Nublado a encoberto com chuva,Estavel,22,27,75,100,NW - NE,Fracos
10/01/2022,Apui - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,60,90,W - NW,Fracos
11/01/2022,Apui - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,22,32,60,90,NW - SW,Fracos
12/01/2022,Apui - AM,Nublado com pancadas de chuva,Estavel,23,29,65,100,SW - NE,Fracos
13/01/2022,Apui - AM,Encoberto a nublado com chuva e trovoadas,Estavel,22,28,75,100,NW - NE,Fracos
14/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,75,100,NE,Fracos
15/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Declinio,21,29,75,100,NE - SE,Fracos
16/01/2022,Apui - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,75,95,NE - SW,Fracos
17/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,32,75,95,NE - SE,Fracos
18/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,31,75,95,NW - SW,Fracos
19/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,31,70,95,SE - NE,Fracos
20/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Declinio,22,30,70,100,NE - NW,Fracos
21/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,70,100,SE - NE,Fracos
22/01/2022,Apui - AM,Nublado com chuva e trovoadas,Estavel,22,29,75,100,SE - NE,Fracos
23/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,70,100,SW - SE,Fracos
25/01/2022,Apui - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,22,30,65,95,N - NE,Fracos/Moderados
26/01/2022,Apui - AM,Nublado com chuva,Estavel,22,29,70,95,NW - NE,Moderados/Fracos
27/01/2022,Apui - AM,Nublado com chuva em areas isoladas,Estavel,21,30,65,95,W - N,Fracos
28/01/2022,Apui - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,70,95,N,Fracos
29/01/2022,Apui - AM,Nublado com chuva,Estavel,23,30,65,95,N,Fracos/Moderados
30/01/2022,Apui - AM,Nublado com chuva,Estavel,23,29,70,95,N - NE,Fracos/Moderados
01/01/2022,Araguacema - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Elevacao,22,30,70,100,N - NW,Fracos/Moderados
02/01/2022,Araguacema - TO,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Elevacao,21,33,60,100,N - NW,Fracos/Moderados
03/01/2022,Araguacema - TO,Parcialmente nublado a encoberto com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,33,55,100,N - NW,Fracos/Moderados
04/01/2022,Araguacema - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,21,33,55,100,N - NW,Fracos/Moderados
05/01/2022,Araguacema - TO,Parcialmente nublado a encoberto com chuva e trovoadas a tarde e a noite,Estavel,22,33,55,100,N - NW,Fracos/Moderados
06/01/2022,Araguacema - TO,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,22,28,85,100,N - NW,Fracos/Moderados
07/01/2022,Araguacema - TO,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,21,30,75,100,N - NW,Fracos/Moderados
08/01/2022,Araguacema - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,29,85,100,N - NW,Fracos/Moderados
09/01/2022,Araguacema - TO,Parcialmente nublado a encoberto com chuva e trovoadas a tarde e a noite,Elevacao,22,32,70,100,N - NW,Fracos/Moderados
10/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Elevacao,22,34,50,100,N - NW,Fracos/Moderados
11/01/2022,Araguacema - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,28,80,100,NW - W,Fracos/Moderados
12/01/2022,Araguacema - TO,Parcialmente nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Elevacao,21,32,70,100,NW - W,Fracos/Moderados
13/01/2022,Araguacema - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,31,70,100,N - NE,Fracos/Moderados
14/01/2022,Araguacema - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Elevacao,23,33,60,100,E - NE,Fracos/Moderados
15/01/2022,Araguacema - TO,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,22,31,70,100,E - NE,Fracos/Moderados
16/01/2022,Araguacema - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,31,65,100,E - NE,Fracos/Moderados
17/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,22,33,50,95,E - NE,Fracos/Moderados
18/01/2022,Araguacema - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,32,55,95,E - NE,Fracos/Moderados
19/01/2022,Araguacema - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,21,32,65,100,E - NE,Fracos/Moderados
20/01/2022,Araguacema - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,33,55,100,E - NE,Fracos/Moderados
21/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,21,33,50,100,E - NE,Fracos/Moderados
22/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,34,45,100,SE - E,Fracos/Moderados
23/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,21,33,50,100,SE - E,Fracos/Moderados
24/01/2022,Araguacema - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,33,50,100,NE - E,Fracos/Moderados
25/01/2022,Araguacema - TO,Poucas nuvens a nublado com chuva e trovoadas a tarde e a noite,Estavel,22,33,50,95,E - NE,Fracos/Moderados
